Date,Temperature,Relative Humidity,Peak Demand,Population Growth (%),Precipitation,Energy Imports (%),Wind speed 10 m,Delhi_Daily_Sales,Cumulative_EVs_Delhi,Estimated_Charging_Load_MW,Energy Mix Contribution (%),Renewable Energy (%),Earth Skin Temperature,GDP (Trillions USD)
12/18/2022,14.48,50.25,159.7333333,0.79,0,32.476,2.3,38.18,48879.55,72.34,7.835,4.961,12.19,2.97
12/19/2022,14.11,53.82,178.2333333,0.79,0,32.476,2.26,38.18,48917.73,72.4,7.835,4.961,12.06,2.97
12/20/2022,13.47,55.09,178.9333333,0.79,0,32.476,2.81,38.18,48955.91,72.45,7.835,4.961,12.03,2.97
12/21/2022,13.39,56.14,179.6333333,0.79,0,32.476,2.51,38.18,48994.09,72.51,7.835,4.961,12.4,2.97
12/22/2022,12.6,56.6,180.3333333,0.79,0,32.476,3.04,38.18,49032.27,72.57,7.835,4.961,12.12,2.97
12/23/2022,13.02,55.67,181.0666667,0.79,0,32.476,2.55,38.18,49070.45,72.62,7.835,4.961,12.84,2.97
12/24/2022,11.84,57.56,181.7666667,0.79,0,32.476,3.88,38.18,49108.63,72.68,7.835,4.961,11.69,2.97
12/25/2022,10.11,59.78,164.2333333,0.79,0,32.476,3.5,38.18,49146.81,72.74,7.835,4.961,9.99,2.97
12/26/2022,11.23,59.02,183.1666667,0.79,0,32.476,3,38.18,49184.99,72.79,7.835,4.961,11.02,2.97
12/27/2022,11.67,52.94,183.9,0.79,0,32.476,4.44,38.18,49223.17,72.85,7.835,4.961,11.31,2.97
12/28/2022,12.54,48.07,184.6,0.79,0,32.476,5.17,38.18,49261.35,72.91,7.835,4.961,12.06,2.97
12/29/2022,14.02,53.38,185.3,0.79,0,32.476,2.43,38.18,49299.53,72.96,7.835,4.961,13.13,2.97
12/30/2022,14.9,58.05,186,0.79,0,32.476,2.25,38.18,49337.71,73.02,7.835,4.961,13.88,2.97
12/31/2022,12.67,68.97,186.7333333,0.79,0,32.476,4.06,38.18,49375.89,73.08,7.835,4.961,12.36,2.97
1/1/2023,12.9,49.9,168.7,0.883,0,34.306,1.7,174.12,49550.01,73.33,7.965,5.174,11.09,3.22
1/2/2023,12.26,51.83,186.4,0.883,0,34.306,1.67,174.12,49724.13,73.59,7.965,5.174,10.29,3.22
1/3/2023,9.98,54.61,185.3666667,0.883,0,34.306,2.95,174.12,49898.25,73.85,7.965,5.174,9.41,3.22
1/4/2023,8.57,58.24,184.3333333,0.883,0,34.306,2.65,174.12,50072.37,74.11,7.965,5.174,8.47,3.22
1/5/2023,8.75,59.63,183.3333333,0.883,0,34.306,2.5,174.12,50246.49,74.36,7.965,5.174,8.06,3.22
1/6/2023,8.74,54.41,182.3,0.883,0,34.306,2.4,174.12,50420.61,74.62,7.965,5.174,7.79,3.22
1/7/2023,9.69,48.08,181.2666667,0.883,0,34.306,3.25,174.12,50594.73,74.88,7.965,5.174,8.91,3.22
1/8/2023,12.35,44.61,162.2,0.883,0,34.306,3.12,174.12,50768.85,75.14,7.965,5.174,11.12,3.22
1/9/2023,13.14,47.41,179.2,0.883,0,34.306,2.57,174.12,50942.97,75.4,7.965,5.174,11.65,3.22
1/10/2023,12.82,53.16,178.1666667,0.883,0,34.306,3.23,174.12,51117.09,75.65,7.965,5.174,12.46,3.22
1/11/2023,13.51,64.57,177.1666667,0.883,0.07,34.306,2.62,174.12,51291.21,75.91,7.965,5.174,13.33,3.22
1/12/2023,13.82,73.58,176.1333333,0.883,9.38,34.306,3.02,174.12,51465.33,76.17,7.965,5.174,13.56,3.22
1/13/2023,16.43,73.27,175.1,0.883,0.09,34.306,2.64,174.12,51639.45,76.43,7.965,5.174,16,3.22
1/14/2023,12.35,56.25,174.0666667,0.883,0.02,34.306,3.75,174.12,51813.57,76.68,7.965,5.174,12.24,3.22
1/15/2023,7.77,39.37,155.7333333,0.883,0,34.306,3.75,174.12,51987.69,76.94,7.965,5.174,7.48,3.22
1/16/2023,8.92,42.56,172,0.883,0,34.306,3.42,174.12,52161.81,77.2,7.965,5.174,8.4,3.22
1/17/2023,8.98,42.16,171,0.883,0,34.306,3.63,174.12,52335.93,77.46,7.965,5.174,8.29,3.22
1/18/2023,9.25,37.57,169.9666667,0.883,0,34.306,2.66,174.12,52510.05,77.71,7.965,5.174,7.79,3.22
1/19/2023,11.7,44.03,168.9333333,0.883,0,34.306,1.69,174.12,52684.17,77.97,7.965,5.174,9.76,3.22
1/20/2023,13.01,55.44,167.9,0.883,0.05,34.306,2.12,174.12,52858.29,78.23,7.965,5.174,12.07,3.22
1/21/2023,14.18,59.32,166.8666667,0.883,0,34.306,1.5,174.12,53032.41,78.49,7.965,5.174,12.71,3.22
1/22/2023,15.17,52.26,149.2666667,0.883,0,34.306,1.79,174.12,53206.53,78.75,7.965,5.174,13.67,3.22
1/23/2023,16.07,52.71,164.8333333,0.883,0.35,34.306,2.2,174.12,53380.65,79,7.965,5.174,15.06,3.22
1/24/2023,15.89,80.09,163.8,0.883,4.43,34.306,3.74,174.12,53554.77,79.26,7.965,5.174,15.1,3.22
1/25/2023,16.17,80.75,162.7666667,0.883,0.11,34.306,2.17,174.12,53728.89,79.52,7.965,5.174,16.24,3.22
1/26/2023,14.78,61.48,161.7333333,0.883,0.06,34.306,3.53,174.12,53903.01,79.78,7.965,5.174,15.29,3.22
1/27/2023,11.84,49.23,160.7,0.883,0,34.306,3.89,174.12,54077.13,80.03,7.965,5.174,11.88,3.22
1/28/2023,13.1,40.56,159.6666667,0.883,0,34.306,3.19,174.12,54251.25,80.29,7.965,5.174,11.79,3.22
1/29/2023,14.95,45.38,142.8,0.883,0,34.306,2.94,174.12,54425.37,80.55,7.965,5.174,13.99,3.22
1/30/2023,13.12,71.39,157.6333333,0.883,12.34,34.306,2.73,174.12,54599.49,80.81,7.965,5.174,12.91,3.22
1/31/2023,14.2,75.93,156.6,0.883,0,34.306,4.3,174.12,54773.61,81.06,7.965,5.174,14.3,3.22
2/1/2023,13.03,60.64,155.5666667,0.883,0,34.306,4.57,164.27,54937.88,81.31,7.965,5.174,13.14,3.22
2/2/2023,14.1,51.38,154.7333333,0.883,0,34.306,4.46,164.27,55102.15,81.55,7.965,5.174,13.95,3.22
2/3/2023,15.01,49.12,153.9333333,0.883,0,34.306,3.77,164.27,55266.42,81.79,7.965,5.174,14.65,3.22
2/4/2023,16.33,47.67,153.1,0.883,0,34.306,4.33,164.27,55430.69,82.04,7.965,5.174,15.96,3.22
2/5/2023,17.03,54.52,137.0666667,0.883,0,34.306,3.6,164.27,55594.96,82.28,7.965,5.174,16.3,3.22
2/6/2023,18.89,43.21,151.4666667,0.883,0,34.306,2.41,164.27,55759.23,82.52,7.965,5.174,17.22,3.22
2/7/2023,17.33,48.27,150.6666667,0.883,0,34.306,4.11,164.27,55923.5,82.77,7.965,5.174,16.94,3.22
2/8/2023,15.54,41.86,149.8333333,0.883,0,34.306,3.86,164.27,56087.77,83.01,7.965,5.174,15.11,3.22
2/9/2023,17.4,37.91,149,0.883,0,34.306,3.01,164.27,56252.04,83.25,7.965,5.174,16.59,3.22
2/10/2023,18.28,48.72,148.2,0.883,0,34.306,2.95,164.27,56416.31,83.5,7.965,5.174,18.23,3.22
2/11/2023,18.34,48.9,147.3666667,0.883,0,34.306,3.28,164.27,56580.58,83.74,7.965,5.174,18.14,3.22
2/12/2023,15.02,35.73,131.9,0.883,0,34.306,4.66,164.27,56744.85,83.98,7.965,5.174,14.99,3.22
2/13/2023,14.46,30.08,145.7333333,0.883,0,34.306,6.62,164.27,56909.12,84.23,7.965,5.174,14.35,3.22
2/14/2023,16.48,31.98,144.9333333,0.883,0,34.306,4.58,164.27,57073.39,84.47,7.965,5.174,16.46,3.22
2/15/2023,18.5,39.76,144.1,0.883,0,34.306,4.54,164.27,57237.66,84.71,7.965,5.174,18.06,3.22
2/16/2023,19.38,45.6,143.2666667,0.883,0,34.306,1.93,164.27,57401.93,84.95,7.965,5.174,18.65,3.22
2/17/2023,21.16,44.72,142.4666667,0.883,0,34.306,1.64,164.27,57566.2,85.2,7.965,5.174,19.41,3.22
2/18/2023,21.1,40.2,141.6333333,0.883,0,34.306,2.11,164.27,57730.47,85.44,7.965,5.174,19.26,3.22
2/19/2023,22.42,30.93,126.7333333,0.883,0,34.306,1.33,164.27,57894.74,85.68,7.965,5.174,19.4,3.22
2/20/2023,22.51,35.46,140,0.883,0,34.306,2.44,164.27,58059.01,85.93,7.965,5.174,21.08,3.22
2/21/2023,20.51,38.61,139.2,0.883,0,34.306,2.65,164.27,58223.28,86.17,7.965,5.174,20.47,3.22
2/22/2023,20.45,39.34,138.3666667,0.883,0.03,34.306,3.17,164.27,58387.55,86.41,7.965,5.174,20.41,3.22
2/23/2023,19.66,34.42,137.5333333,0.883,0,34.306,4.07,164.27,58551.82,86.66,7.965,5.174,19.37,3.22
2/24/2023,19.93,34.05,136.7333333,0.883,0,34.306,3.31,164.27,58716.09,86.9,7.965,5.174,19.39,3.22
2/25/2023,21.51,35.53,135.9,0.883,0,34.306,2.35,164.27,58880.36,87.14,7.965,5.174,20.24,3.22
2/26/2023,23.46,31.11,121.6,0.883,0,34.306,1.55,164.27,59044.63,87.39,7.965,5.174,21.24,3.22
2/27/2023,23.2,36.6,134.2666667,0.883,0,34.306,2.19,164.27,59208.9,87.63,7.965,5.174,22.01,3.22
2/28/2023,22.43,39.87,133.4666667,0.883,0,34.306,2.22,164.27,59373.17,87.87,7.965,5.174,22.26,3.22
3/1/2023,22.61,39.55,132.6333333,0.883,0,34.306,2.27,145.98,59519.15,88.09,7.965,5.174,22.89,3.22
3/2/2023,23.1,41.26,134.2,0.883,0,34.306,3.16,145.98,59665.13,88.3,7.965,5.174,23.36,3.22
3/3/2023,23.72,43.25,135.7333333,0.883,0,34.306,3.95,145.98,59811.11,88.52,7.965,5.174,24.17,3.22
3/4/2023,22.69,41.03,137.3,0.883,0,34.306,3.6,145.98,59957.09,88.74,7.965,5.174,23,3.22
3/5/2023,22.69,40.7,124.9333333,0.883,0,34.306,3.63,145.98,60103.07,88.95,7.965,5.174,23.14,3.22
3/6/2023,22.67,37.77,140.4,0.883,0,34.306,3.63,145.98,60249.05,89.17,7.965,5.174,22.78,3.22
3/7/2023,23.2,33.66,141.9333333,0.883,0,34.306,2.41,145.98,60395.03,89.38,7.965,5.174,22.55,3.22
3/8/2023,24.22,32.63,143.5,0.883,0.02,34.306,1.38,145.98,60541.01,89.6,7.965,5.174,22.99,3.22
3/9/2023,23.56,41.47,145.0333333,0.883,2.46,34.306,1.08,145.98,60686.99,89.82,7.965,5.174,23.04,3.22
3/10/2023,23.32,38.86,146.6,0.883,0,34.306,2.36,145.98,60832.97,90.03,7.965,5.174,23,3.22
3/11/2023,24.21,30.56,148.1333333,0.883,0,34.306,1.91,145.98,60978.95,90.25,7.965,5.174,23.13,3.22
3/12/2023,25.53,31.8,134.7333333,0.883,0,34.306,1.65,145.98,61124.93,90.46,7.965,5.174,24.61,3.22
3/13/2023,24.72,36.35,151.2666667,0.883,0,34.306,1.94,145.98,61270.91,90.68,7.965,5.174,23.36,3.22
3/14/2023,25.13,37.5,152.8,0.883,0,34.306,2.76,145.98,61416.89,90.9,7.965,5.174,25.01,3.22
3/15/2023,26.49,31.49,154.3666667,0.883,0,34.306,1.35,145.98,61562.87,91.11,7.965,5.174,25.68,3.22
3/16/2023,25.37,35.87,155.9,0.883,0,34.306,3.68,145.98,61708.85,91.33,7.965,5.174,25.55,3.22
3/17/2023,24.25,46.96,157.4666667,0.883,0.22,34.306,2.97,145.98,61854.83,91.55,7.965,5.174,24.92,3.22
3/18/2023,21.62,61.9,159,0.883,6.03,34.306,2.19,145.98,62000.81,91.76,7.965,5.174,22.22,3.22
3/19/2023,23.36,53.65,144.5,0.883,1.49,34.306,1.78,145.98,62146.79,91.98,7.965,5.174,24.55,3.22
3/20/2023,20.68,68.31,162.1,0.883,19.76,34.306,1.52,145.98,62292.77,92.19,7.965,5.174,21.02,3.22
3/21/2023,20.28,72.56,163.6666667,0.883,12.13,34.306,1.94,145.98,62438.75,92.41,7.965,5.174,20.69,3.22
3/22/2023,21.96,55.12,165.2333333,0.883,0.03,34.306,2.24,145.98,62584.73,92.63,7.965,5.174,22.57,3.22
3/23/2023,23.38,48.37,166.7666667,0.883,0.03,34.306,3.04,145.98,62730.71,92.84,7.965,5.174,24.11,3.22
3/24/2023,24.32,52.51,168.3333333,0.883,7.29,34.306,2.73,145.98,62876.69,93.06,7.965,5.174,24.69,3.22
3/25/2023,23.57,57.77,169.8666667,0.883,1.45,34.306,2.62,145.98,63022.67,93.27,7.965,5.174,24.79,3.22
3/26/2023,24.1,46.74,154.3,0.883,0,34.306,3.63,145.98,63168.65,93.49,7.965,5.174,25.12,3.22
3/27/2023,22.77,43.64,172.9666667,0.883,0,34.306,3.87,145.98,63314.63,93.71,7.965,5.174,23.75,3.22
3/28/2023,23.61,40.02,174.5333333,0.883,0,34.306,3.49,145.98,63460.61,93.92,7.965,5.174,24.26,3.22
3/29/2023,26.11,36.38,176.0666667,0.883,0,34.306,1.64,145.98,63606.59,94.14,7.965,5.174,26.06,3.22
3/30/2023,25.95,46.76,177.6333333,0.883,6.05,34.306,2.37,145.98,63752.57,94.35,7.965,5.174,27.19,3.22
3/31/2023,21.15,76.48,179.1666667,0.883,11.53,34.306,1.82,145.98,63898.55,94.57,7.965,5.174,21.21,3.22
4/1/2023,22.84,61.31,180.7333333,0.883,3.83,34.306,2.25,158.96,64057.51,94.81,7.965,5.174,23.54,3.22
4/2/2023,24.2,51.41,164.1666667,0.883,0,34.306,2.79,158.96,64216.47,95.04,7.965,5.174,24.78,3.22
4/3/2023,26.08,47.68,184.0666667,0.883,4.62,34.306,1.96,158.96,64375.43,95.28,7.965,5.174,26.53,3.22
4/4/2023,24.87,50.88,185.7,0.883,0.01,34.306,3.36,158.96,64534.39,95.51,7.965,5.174,26,3.22
4/5/2023,24.94,42.52,187.3666667,0.883,0,34.306,3.6,158.96,64693.35,95.75,7.965,5.174,25.81,3.22
4/6/2023,25.28,34.95,189.0333333,0.883,0,34.306,4.51,158.96,64852.31,95.98,7.965,5.174,25.92,3.22
4/7/2023,25.12,32.25,190.7,0.883,0,34.306,4.73,158.96,65011.27,96.22,7.965,5.174,25.65,3.22
4/8/2023,24.95,28.27,192.3666667,0.883,0,34.306,3.68,158.96,65170.23,96.45,7.965,5.174,25.4,3.22
4/9/2023,26.06,28.85,174.6,0.883,0,34.306,3.13,158.96,65329.19,96.69,7.965,5.174,26.28,3.22
4/10/2023,26.28,29.81,195.6666667,0.883,0,34.306,3.61,158.96,65488.15,96.92,7.965,5.174,26.42,3.22
4/11/2023,27.73,31.24,197.3333333,0.883,0,34.306,4.25,158.96,65647.11,97.16,7.965,5.174,27.88,3.22
4/12/2023,29.67,33.94,199,0.883,0,34.306,4.3,158.96,65806.07,97.39,7.965,5.174,30.25,3.22
4/13/2023,29.32,32.07,200.6666667,0.883,0,34.306,3.67,158.96,65965.03,97.63,7.965,5.174,30.07,3.22
4/14/2023,30.25,28.77,202.3,0.883,0,34.306,2.72,158.96,66123.99,97.86,7.965,5.174,29.58,3.22
4/15/2023,31.56,25.2,203.9666667,0.883,0,34.306,2.06,158.96,66282.95,98.1,7.965,5.174,31.28,3.22
4/16/2023,32.03,28.85,185.0666667,0.883,0,34.306,2.47,158.96,66441.91,98.33,7.965,5.174,32.72,3.22
4/17/2023,32.95,25.81,207.3,0.883,0,34.306,2.48,158.96,66600.87,98.57,7.965,5.174,33.04,3.22
4/18/2023,32.3,30.89,208.9666667,0.883,0,34.306,3.12,158.96,66759.83,98.8,7.965,5.174,32.62,3.22
4/19/2023,30.95,37.44,210.6,0.883,0.04,34.306,3.09,158.96,66918.79,99.04,7.965,5.174,31.96,3.22
4/20/2023,30.07,41.33,212.2666667,0.883,0.59,34.306,2.84,158.96,67077.75,99.28,7.965,5.174,31.76,3.22
4/21/2023,28.83,38.65,213.9333333,0.883,1.42,34.306,2.23,158.96,67236.71,99.51,7.965,5.174,30.68,3.22
4/22/2023,28.12,32.02,215.6,0.883,0.25,34.306,2.72,158.96,67395.67,99.75,7.965,5.174,29.92,3.22
4/23/2023,25.39,35.22,195.5333333,0.883,0.02,34.306,3.97,158.96,67554.63,99.98,7.965,5.174,26.24,3.22
4/24/2023,26.77,37.8,218.9,0.883,0.01,34.306,2.85,158.96,67713.59,100.22,7.965,5.174,27.87,3.22
